H1,H2,H3,H4,H5,ItemCode,WeekStartDate,ActualPrice,FirstPrice,Sales,SalesRevenue,SalesRevenueonPrice,ExpectedSalesRevenue,DiscountRate,DiscountRateOnPrice,StoreStock,StoreIncomingStock,DistinctStoreCount,PrevDiscountRate
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101170495,2022-11-10,229.9900,299.99,64,13762.0000,14719.3600,19199.36,0.220876,0.2284029032851819699,862,19,192,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101170495,2022-12-01,179.9900,299.99,52,8560.0000,9359.4800,15599.48,0.403548,0.3961487122034502600,685,86,189,0.2284029032851819699
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101170496,2022-11-10,229.9900,299.99,39,8483.0000,8969.6100,11699.61,0.211884,0.2284029032851819699,723,26,112,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101170496,2022-12-01,179.9900,299.99,50,8052.0000,8999.5000,14999.50,0.416503,0.3961487122034502600,675,59,120,0.2284029032851819699
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101170496,2022-12-29,159.9900,299.99,36,4811.0000,5759.6400,10799.64,0.515785,0.4632469633045739206,565,24,121,0.0000000000000000000
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101170497,2022-11-10,219.9900,259.99,53,10878.0000,11659.4700,13779.47,0.141919,0.1484020288405741358,827,51,132,0.0000000000000000000
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101170497,2022-12-15,159.9900,259.99,58,8554.0000,9279.4200,15079.42,0.383410,0.3846301780837724528,731,31,130,0.1538520712335089812
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101170463,2022-12-15,149.9900,179.99,40,5532.0000,5999.6000,7199.60,0.164809,0.1666759264403577977,1426,24,230,0.0000000000000000000
AYAKKABI,COCUK,NULL,AYAKKABI,FASHION SNEAKER,000000000101170464,2022-11-10,249.9900,299.99,29,6515.0000,7249.7100,8699.71,0.186005,0.1613046521840583092,938,33,265,0.0000000000000000000
AYAKKABI,COCUK,NULL,AYAKKABI,FASHION SNEAKER,000000000101170464,2022-12-15,199.9900,299.99,39,7048.0000,7799.6100,11699.61,0.345203,0.3333444448148271610,900,34,252,0.1666722224074135805
AYAKKABI,COCUK,NULL,AYAKKABI,FASHION SNEAKER,000000000101170465,2022-11-10,229.9900,299.99,64,13373.0000,14719.3600,19199.36,0.242899,0.2284029032851819699,1665,71,286,0.0000000000000000000
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101172609,2022-12-01,529.9900,629.99,19,9476.0000,10069.8100,11969.81,0.139502,0.1533138552233748362,329,18,47,0.0000000000000000000
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101172609,2022-12-15,399.9900,629.99,25,9038.0000,9999.7500,15749.75,0.376250,0.3650851600819060621,314,9,49,0.1533138552233748362
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101172610,2022-11-24,499.9900,629.99,69,32855.0000,34499.3100,43469.31,0.178456,0.2012404268666790433,1696,11,215,0.0000000000000000000
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101172610,2022-12-15,399.9900,629.99,71,25978.0000,28399.2900,44729.29,0.368715,0.3650851600819060621,1519,17,217,0.2012404268666790433
AYAKKABI,KADIN,CASUAL,AYAKKABI,FASHION SNEAKER,000000000101172625,2022-11-10,449.9900,599.99,6,2408.0000,2699.9400,3599.94,0.272935,0.2451732891200360586,169,0,50,0.0000000000000000000
AYAKKABI,KADIN,CASUAL,AYAKKABI,FASHION SNEAKER,000000000101172625,2022-12-15,329.9900,599.99,2,610.0000,659.9800,1199.98,0.447455,0.4500075001250020834,151,0,53,0.3290447956741308008
AYAKKABI,KADIN,CASUAL,AYAKKABI,FASHION SNEAKER,000000000101172626,2022-12-15,369.9900,599.99,3,1085.0000,1109.9700,1799.97,0.344796,0.3833397223287054785,123,0,36,0.2451732891200360586
AYAKKABI,KADIN,CASUAL,AYAKKABI,FASHION SNEAKER,000000000101172628,2022-11-24,449.9900,599.99,16,6310.0000,7199.8400,9599.84,0.285541,0.2451732891200360586,383,9,59,0.0000000000000000000
AYAKKABI,KADIN,CASUAL,AYAKKABI,FASHION SNEAKER,000000000101172628,2022-12-15,369.9900,599.99,18,6217.0000,6659.8200,10799.82,0.374286,0.3833397223287054785,327,4,62,0.2451732891200360586
AYAKKABI,KADIN,CASUAL,AYAKKABI,ATHLETIC,000000000101172630,2022-11-10,509.9900,649.99,70,33328.0000,35699.3000,45499.30,0.203811,0.2103340051385405930,1443,20,208,0.0000000000000000000
AYAKKABI,KADIN,CASUAL,AYAKKABI,ATHLETIC,000000000101172630,2022-12-15,429.9900,649.99,38,14463.0000,16339.6200,24699.62,0.363527,0.3384667456422406499,1331,14,211,0.2103340051385405930
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101172636,2022-12-01,329.9900,429.99,39,11679.0000,12869.6100,16769.61,0.243002,0.2276203086623854751,246,112,60,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101172636,2022-12-15,329.9900,429.99,39,10930.0000,12869.6100,16769.61,0.291550,0.2276203086623854751,235,25,64,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101172636,2023-01-05,329.9900,429.99,11,3250.0000,3629.8900,4729.89,0.253131,0.2276203086623854751,164,29,57,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101172636,2023-02-02,229.9900,429.99,9,1654.0000,2069.9100,3869.91,0.535435,0.4651270959789762553,122,9,46,0.2276203086623854751
AYAKKABI,ERKEK,COMFORT,AYAKKABI,CASUAL COMFORT,000000000101172020,2022-11-24,549.9900,629.99,128,64786.0000,70398.7200,80638.72,0.126728,0.1213628649730119940,1279,1566,251,0.0000000000000000000
AYAKKABI,ERKEK,COMFORT,AYAKKABI,CASUAL COMFORT,000000000101172020,2022-12-15,469.9900,629.99,162,69001.0000,76138.3800,102058.38,0.265116,0.2539722852743694345,1446,54,191,0.1213628649730119940
AYAKKABI,ERKEK,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101172038,2023-01-05,499.9900,629.99,68,31641.0000,33999.3200,42839.32,0.197178,0.2063524817854251655,125,526,61,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101172046,2022-11-10,409.9900,549.99,44,15186.0000,18039.5600,24199.56,0.317900,0.2497484143980483440,391,24,76,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101172046,2022-12-15,299.9900,549.99,16,1546.0000,4799.8400,8799.84,0.809039,0.4510404141735383332,267,36,81,0.3412447419992616467
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101172046,2023-01-05,299.9900,549.99,1,-1552.0000,299.9900,549.99,4.067249,0.4510404141735383332,219,40,84,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101172046,2023-02-23,199.9900,549.99,21,3643.0000,4199.7900,11549.79,0.657156,0.6363752068219422172,126,0,43,0.4510404141735383332
AYAKKABI,ERKEK,COMFORT,AYAKKABI,CASUAL COMFORT,000000000101172071,2022-12-01,539.9900,679.99,65,32909.0000,35099.3500,44199.35,0.190698,0.2007703757791834535,1062,37,169,0.0000000000000000000
AYAKKABI,ERKEK,COMFORT,AYAKKABI,CASUAL COMFORT,000000000101172071,2022-12-15,439.9900,679.99,95,38039.0000,41799.0500,64599.05,0.359949,0.3529463668583361521,906,13,170,0.2007703757791834535
AYAKKABI,ERKEK,COMFORT,AYAKKABI,CASUAL COMFORT,000000000101172072,2022-11-10,539.9900,679.99,89,45138.0000,48059.1100,60519.11,0.189297,0.2007703757791834535,1145,53,130,0.0000000000000000000
AYAKKABI,ERKEK,COMFORT,AYAKKABI,CASUAL COMFORT,000000000101172072,2022-11-24,449.9900,679.99,80,32917.0000,35999.2000,54399.20,0.342282,0.3339777375242730552,1042,11,131,0.2007703757791834535
AYAKKABI,ERKEK,COMFORT,AYAKKABI,SPORT COMFORT,000000000101172077,2022-11-24,499.9900,639.99,107,49235.0000,53498.9300,68478.93,0.218500,0.2137212402095956663,1743,89,193,0.0000000000000000000
AYAKKABI,ERKEK,COMFORT,AYAKKABI,SPORT COMFORT,000000000101172077,2022-12-08,419.9900,639.99,113,44971.0000,47458.8700,72318.87,0.324084,0.3437553711776746512,1578,49,195,0.2137212402095956663
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101172114,2022-11-10,399.9900,479.99,78,28635.0000,31199.2200,37439.22,0.168653,0.1666701389612283590,1261,592,181,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101172115,2022-11-10,379.9900,479.99,141,45203.0000,53578.5900,67678.59,0.274015,0.2032383826836972148,1330,503,214,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101172115,2023-02-23,199.9900,479.99,141,28608.0000,28198.5900,67678.59,0.540540,0.5833454863642992563,637,0,82,0.2083376737015354487
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101172116,2023-02-23,199.9900,479.99,196,39521.0000,39198.0400,94078.04,0.543384,0.5833454863642992563,1453,0,153,0.2708389758119960833
AYAKKABI,ERKEK,CASUAL,BOT,WORKER BOT,000000000101180852,2023-02-02,549.9900,749.99,231,115992.0000,127047.6900,173247.69,0.272266,0.2666702222696302618,844,11,177,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,BOT,MILITARY BOT,000000000101180874,2023-02-02,699.9900,899.99,1182,771124.0000,827388.1800,1063788.18,0.212082,0.2222246913854598385,4232,82,338,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101180956,2023-02-02,299.9900,399.99,89,24725.0000,26699.1100,35599.11,0.245066,0.2500062501562539064,531,100,58,0.0000000000000000000
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101180958,2022-11-10,249.9900,319.99,68,15669.0000,16999.3200,21759.32,0.217277,0.2137247495505973693,873,130,95,0.0000000000000000000
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101180959,2022-12-08,229.9900,319.99,36,7335.0000,8279.6400,11519.64,0.307893,0.2812587893371667865,559,10,62,0.0000000000000000000
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101180960,2022-12-08,229.9900,319.99,28,5807.0000,6439.7200,8959.72,0.295519,0.2812587893371667865,657,8,79,0.0000000000000000000
AYAKKABI,KADIN,CASUAL,AYAKKABI,OUTDOOR,000000000101181555,2023-01-05,379.9900,469.99,83,27385.0000,31539.1700,39009.17,0.236941,0.1914934360305538416,1285,45,194,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,BOT,BIKER BOT,000000000101181999,2023-02-02,399.9900,549.99,223,80744.0000,89197.7700,122647.77,0.284413,0.2727322314951180931,743,35,214,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101182020,2022-11-10,249.9900,299.99,24,5545.0000,5999.7600,7199.76,0.162865,0.1666722224074135805,355,1,107,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101182034,2023-01-05,229.9900,319.99,254,53737.0000,58417.4600,81277.46,0.281354,0.2766292289025336390,2503,33,287,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101182034,2023-01-26,179.9900,319.99,210,34364.0000,37797.9000,67197.90,0.444147,0.4375136723022594457,1998,15,280,0.2766292289025336390
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101182035,2023-01-05,229.9900,319.99,195,40924.0000,44848.0500,62398.05,0.287116,0.2766292289025336390,2035,29,295,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101182035,2023-01-26,179.9900,319.99,138,22144.0000,24838.6200,44158.62,0.454930,0.4375136723022594457,1631,24,278,0.2766292289025336390
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101182064,2022-11-24,229.9900,289.99,37,7701.0000,8509.6300,10729.63,0.219857,0.2017951893393625268,810,14,261,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101182064,2023-01-05,129.9900,289.99,41,4577.0000,5329.5900,11889.59,0.581567,0.5517431635573640471,483,26,188,0.2069036863340115177
AYAKKABI,AKTIFCOCUK,OUTDOOR,AYAKKABI,OUTDOOR,000000000101182070,2022-12-08,249.9900,349.99,33,7225.0000,8249.6700,11549.67,0.320045,0.2811216966447488562,424,59,132,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,OUTDOOR,AYAKKABI,OUTDOOR,000000000101182070,2023-01-05,199.9900,349.99,9,1128.0000,1799.9100,3149.91,0.610755,0.4285836738192519787,341,37,126,0.2811216966447488562
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101182076,2022-12-15,239.9900,319.99,256,56485.0000,61437.4400,81917.44,0.250505,0.2451768193843014116,1850,25,300,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101182076,2023-01-26,179.9900,319.99,135,21844.0000,24298.6500,43198.65,0.450366,0.4375136723022594457,1138,20,277,0.2451768193843014116
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101190441,2023-02-23,149.9900,279.99,10,1344.0000,1499.9000,2799.90,0.478243,0.4643022965105896640,413,0,52,0.3214400514304082289
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101190443,2022-11-10,189.9900,279.99,56,9863.0000,10639.4400,15679.44,0.316261,0.3170691655136751779,2260,80,244,0.0000000000000000000
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101190443,2022-12-15,159.9900,279.99,45,6745.0000,7199.5500,12599.55,0.418113,0.4285867352405443052,2196,10,245,0.3214400514304082289
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101190479,2022-11-10,139.9900,189.99,1,130.0000,139.9900,189.99,0.256254,0.2584255006556409148,121,0,43,0.0000000000000000000
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101190479,2023-02-23,99.9900,189.99,30,2777.0000,2999.7000,5699.70,0.470415,0.4737091425864519186,157,0,33,0.2631717458813621770
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101190480,2023-02-23,99.9900,189.99,10,967.0000,999.9000,1899.90,0.446768,0.4737091425864519186,79,0,25,0.2631717458813621770
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101190497,2022-11-24,189.9900,299.99,12,2112.0000,2279.8800,3599.88,0.362298,0.3625994054874292912,450,16,52,0.2284029032851819699
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101190497,2022-12-15,159.9900,299.99,20,3202.0000,3199.8000,5999.80,0.419909,0.4666822227407580253,426,8,53,0.3666788892963098770
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163699,2022-11-10,469.9900,529.99,86,29057.0000,40419.1400,45579.14,0.307059,0.1074977214500355627,1734,13,143,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163699,2022-11-24,469.9900,529.99,81,26825.0000,38069.1900,42929.19,0.320798,0.1074977214500355627,1574,28,145,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163699,2022-12-08,399.9900,529.99,98,29095.0000,39199.0200,51939.02,0.391113,0.2452876469367346554,1427,28,144,0.1074977214500355627
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163700,2022-11-10,369.9900,529.99,67,18631.0000,24789.3300,35509.33,0.429697,0.2973958901603557738,785,21,90,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163700,2022-11-24,369.9900,529.99,73,19821.0000,27009.2700,38689.27,0.443139,0.2973958901603557738,589,97,76,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163700,2023-01-05,299.9900,529.99,43,11952.0000,12899.5700,22789.57,0.429946,0.4339704522726843903,319,43,70,0.2973958901603557738
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163701,2022-11-10,369.9900,529.99,184,50890.0000,68078.1600,97518.16,0.432771,0.3018924885375195759,1665,300,148,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163709,2022-12-01,379.9900,469.99,35,11535.0000,13299.6500,16449.65,0.237793,0.1914934360305538416,344,104,106,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163710,2022-12-15,389.9900,469.99,137,47851.0000,53428.6300,64388.63,0.192219,0.1702163875827145259,1504,165,389,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163711,2022-11-10,419.9900,469.99,104,31200.0000,43678.9600,48878.96,0.306184,0.1063852422391965787,1572,126,172,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163712,2022-11-10,419.9900,469.99,95,33307.0000,39899.0500,44649.05,0.189160,0.1063852422391965787,1846,131,336,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163716,2022-12-15,389.9900,469.99,262,82371.0000,102177.3800,123137.38,0.272896,0.1702163875827145259,2915,70,446,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101165232,2023-01-05,369.9900,439.99,94,31650.0000,34779.0600,41359.06,0.168208,0.1590945248755653538,1025,43,241,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101165233,2023-01-05,369.9900,439.99,128,43810.0000,47358.7200,56318.72,0.154463,0.1590945248755653538,1080,23,171,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101165240,2023-01-26,389.9900,489.99,444,159378.0000,173155.5600,217555.56,0.203712,0.2040857976693401907,2467,170,293,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101165247,2023-01-05,379.9900,439.99,248,86197.0000,94237.5200,109117.52,0.141363,0.1363667356076274461,3137,40,310,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101165250,2022-11-24,379.9900,439.99,108,37456.0000,41038.9200,47518.92,0.143225,0.1308038621431119482,2604,118,301,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101165250,2023-01-26,299.9900,439.99,241,65344.0000,72297.5900,106037.59,0.330181,0.3181890497511307076,3077,1,312,0.1308038621431119482
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101165252,2023-01-05,399.9900,489.99,105,38501.0000,41998.9500,51448.95,0.186594,0.1784191247913666384,1481,86,226,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101165252,2023-01-26,319.9900,489.99,198,56668.0000,63358.0200,97018.02,0.365112,0.3469458560378783241,1381,28,229,0.1784191247913666384
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101165253,2023-01-05,399.9900,489.99,133,47577.0000,53198.6700,65168.67,0.206458,0.1784191247913666384,1742,54,234,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101165253,2023-01-26,319.9900,489.99,187,55167.0000,59838.1300,91628.13,0.345571,0.3469458560378783241,1461,16,240,0.1784191247913666384
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101165256,2023-01-05,399.9900,489.99,157,57886.0000,62798.4300,76928.43,0.182103,0.1784191247913666384,1844,49,245,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101165256,2023-01-26,319.9900,489.99,130,37468.0000,41598.7000,63698.70,0.360645,0.3469458560378783241,1607,3,244,0.1784191247913666384
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101165257,2023-01-05,399.9900,489.99,129,46916.0000,51598.7100,63208.71,0.193218,0.1784191247913666384,1627,66,240,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101165257,2023-01-26,319.9900,489.99,145,41713.0000,46398.5500,71048.55,0.361842,0.3469458560378783241,1283,14,238,0.1784191247913666384
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101165270,2023-01-26,389.9900,489.99,59,21177.0000,23009.4100,28909.41,0.203773,0.2040857976693401907,569,0,127,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101165271,2023-01-05,399.9900,489.99,75,26249.0000,29999.2500,36749.25,0.223617,0.1784191247913666384,938,46,215,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101165271,2023-01-26,319.9900,489.99,49,13853.0000,15679.5100,24009.51,0.372849,0.3469458560378783241,717,4,201,0.1784191247913666384
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101165280,2023-01-26,299.9900,399.99,91,22904.0000,27299.0900,36399.09,0.316037,0.2500062501562539064,697,26,250,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101165283,2023-01-26,299.9900,399.99,331,90574.0000,99296.6900,132396.69,0.256402,0.2500062501562539064,2377,51,304,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,OUTDOOR,AYAKKABI,OUTDOOR,000000000101168133,2023-01-05,279.9900,519.99,26,6336.0000,7279.7400,13519.74,0.490600,0.4615473374487970923,346,0,60,0.1538491124829323641
AYAKKABI,AKTIFCOCUK,OUTDOOR,AYAKKABI,OUTDOOR,000000000101168134,2022-11-10,399.9900,519.99,23,8622.0000,9199.7700,11959.77,0.216395,0.2258189329727912828,392,70,52,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,OUTDOOR,AYAKKABI,OUTDOOR,000000000101168134,2022-12-01,399.9900,519.99,18,6772.0000,7199.8200,9359.82,0.213568,0.2307736687243985462,395,10,53,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,OUTDOOR,AYAKKABI,OUTDOOR,000000000101168134,2023-01-05,279.9900,519.99,22,5554.0000,6159.7800,11439.78,0.472284,0.4615473374487970923,332,10,56,0.2307736687243985462
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101168140,2023-01-26,429.9900,549.99,29,11588.0000,12469.7100,15949.71,0.210290,0.2181857851960944745,1130,96,108,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101168147,2022-11-10,329.9900,419.99,23,6847.0000,7589.7700,9659.77,0.229548,0.2092298781440965986,937,32,129,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101168149,2022-11-10,329.9900,419.99,7,2225.0000,2309.9300,2939.93,0.177369,0.2142908164480106670,233,0,29,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101168157,2022-12-08,299.9900,399.99,312,85841.0000,93596.8800,124796.88,0.252342,0.2500062501562539064,2613,21,275,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101170498,2023-01-05,379.9900,479.99,92,31794.0000,34959.0800,44159.08,0.217405,0.2032383826836972148,1299,22,224,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101170498,2023-01-26,299.9900,479.99,78,20826.0000,23399.2200,37439.22,0.395368,0.3750078126627638076,1088,10,215,0.2032383826836972148
AYAKKABI,COCUK,NULL,BOT,FASHION BOT,000000000101170499,2023-01-05,329.9900,429.99,24,7367.0000,7919.7600,10319.76,0.224051,0.2276203086623854751,451,23,188,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,FASHION BOT,000000000101170499,2023-01-26,259.9900,429.99,22,5024.0000,5719.7800,9459.78,0.422728,0.3953580315821298170,393,4,168,0.2276203086623854751
AYAKKABI,COCUK,NULL,BOT,FASHION BOT,000000000101170500,2023-01-19,329.9900,429.99,11,3490.0000,3629.8900,4729.89,0.197978,0.2325635479894881277,224,22,90,0.0000000000000000000
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101170501,2022-12-15,199.9900,299.99,91,16342.0000,18199.0900,27299.09,0.349318,0.3333444448148271610,1239,28,259,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,FASHION BOT,000000000101170502,2023-01-19,299.9900,399.99,89,24373.0000,26699.1100,35599.11,0.255814,0.2500062501562539064,989,29,168,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,BIKER BOT,000000000101170503,2023-01-05,349.9900,449.99,60,18655.0000,20999.4000,26999.40,0.248977,0.2172173874395276417,912,84,277,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,BIKER BOT,000000000101170503,2023-02-02,279.9900,449.99,83,18407.0000,23239.1700,37349.17,0.464310,0.3777861730260672460,738,20,248,0.2172173874395276417
AYAKKABI,COCUK,NULL,BOT,BIKER BOT,000000000101170504,2022-12-08,329.9900,429.99,126,38177.0000,41578.7400,54178.74,0.234078,0.2276203086623854751,1305,21,243,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,BIKER BOT,000000000101170504,2022-12-22,329.9900,429.99,69,21025.0000,22769.3100,29669.31,0.229734,0.2276203086623854751,1151,108,248,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,BIKER BOT,000000000101170504,2023-01-05,279.9900,429.99,89,22895.0000,24919.1100,38269.11,0.349714,0.3488453219842321915,1111,45,243,0.2276203086623854751
AYAKKABI,COCUK,NULL,BOT,BIKER BOT,000000000101170505,2022-12-08,329.9900,429.99,102,31211.0000,33658.9800,43858.98,0.226499,0.2276203086623854751,1242,28,145,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,BIKER BOT,000000000101170505,2022-12-29,329.9900,429.99,62,18801.0000,20459.3800,26659.38,0.233446,0.2276203086623854751,1035,42,152,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,BIKER BOT,000000000101170505,2023-01-26,279.9900,429.99,45,11608.0000,12599.5500,19349.55,0.347924,0.3488453219842321915,870,17,139,0.2276203086623854751
