H1,H2,H3,H4,H5,ItemCode,WeekStartDate,Sales,Stock,Price,FirstPrice,Discount,DiscountOnPrice,PrevDiscountRate,PrevWeekStock,PrevSales
AYAKKABI,KADIN,DRESS,AYAKKABI,LOAFER,000000000101397234,2023-11-02,4,111,1332.4074,1665.7407,0.2147,0.20011115775702664887,0.00000000000000000000,114,3
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000101397240,2023-10-26,4,96,1110.1852,1387.9630,0.2147,0.20013343295174294993,0.00000000000000000000,99,3
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101397258,2023-10-26,6,130,1110.1852,1480.5556,0.2638,0.25015636022044697275,0.00000000000000000000,132,2
AYAKKABI,KADIN,DRESS,AYAKKABI,BABET,000000000101397323,2023-10-26,4,76,925.0000,1110.1852,0.2720,0.16680568251135035849,0.00000000000000000000,59,1
AYAKKABI,ERKEK,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101399411,2023-11-23,43,1100,694.4352,1018.5093,0.4000,0.31818472349737012711,0.00000000000000000000,1553,60
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000101399612,2023-11-23,48,796,833.3241,1203.6944,0.3739,0.30769462747355142635,0.00000000000000000000,859,53
AYAKKABI,ERKEK,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101399617,2023-11-23,30,820,601.8426,870.3611,0.4824,0.30851390302255006572,0.00000000000000000000,901,42
AYAKKABI,ERKEK,CASUAL,AYAKKABI,ATHLETIC,000000000101399626,2023-10-26,52,832,925.9167,1203.6944,0.2433,0.23077094983577226911,0.00000000000000000000,864,25
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000101399643,2023-10-26,39,776,1249.9907,1574.0648,0.2535,0.20588358242938918398,0.00000000000000000000,822,26
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000101399646,2023-10-26,63,1049,1249.9907,1574.0648,0.2335,0.20588358242938918398,0.00000000000000000000,1115,36
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000101399651,2023-11-23,164,1973,1064.8056,1574.0648,0.3548,0.32353128028782550757,0.00000000000000000000,2202,174
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101399724,2023-10-26,13,142,925.9167,1203.6944,0.3236,0.23077094983577226911,0.00000000000000000000,297,7
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101399724,2023-11-23,6,117,694.4352,1203.6944,0.5346,0.42308014393022016220,0.23077094983577226911,122,11
AYAKKABI,KADIN,CASUAL,AYAKKABI,FASHION SNEAKER,000000000101399962,2023-11-09,93,1230,509.2500,648.1389,0.2777,0.21428878902346395194,0.00000000000000000000,1275,51
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000101400659,2023-11-23,51,2325,1111.1019,1666.6574,0.3516,0.33333515334345258960,0.00000000000000000000,339,16
AYAKKABI,COCUK,NULL,BOT,ATHLETIC BOT,000000000101401750,2023-11-09,93,1444,537.0278,629.6204,0.2039,0.14706099103523329295,0.00000000000000000000,1461,56
AYAKKABI,COCUK,NULL,BOT,ATHLETIC BOT,000000000101401750,2023-11-23,75,2331,370.3611,629.6204,0.4669,0.41177080666382474266,0.14706099103523329295,1490,134
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101401773,2023-11-23,1,954,537.0278,629.6204,0.6628,0.14706099103523329295,0.00000000000000000000,343,15
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101401879,2023-09-21,59,1853,416.6574,509.2500,0.1990,0.18182150220913107512,0.00000000000000000000,1842,36
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101401879,2023-10-26,105,1920,324.0648,509.2500,0.3929,0.36364300441826215023,0.18182150220913107512,1941,68
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101401879,2023-11-23,51,1641,231.4722,509.2500,0.5750,0.54546450662739322534,0.36364300441826215023,1797,76
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101404187,2023-10-05,11,664,1481.4722,1666.6574,0.1987,0.11111173778126206382,0.00000000000000000000,676,13
AYAKKABI,AKTIFCOCUK,LEISURE,AYAKKABI,SNEAKER,000000000101407391,2023-09-28,11,874,1018.5093,1203.6944,0.1692,0.15384727219799311188,0.00000000000000000000,883,5
AYAKKABI,AKTIFCOCUK,LEISURE,AYAKKABI,SNEAKER,000000000101407391,2023-10-26,51,847,833.3241,1203.6944,0.3283,0.30769462747355142635,0.15384727219799311188,864,23
AYAKKABI,KADIN,CASUAL,BOT,WORKER BOT,000000000101468482,2023-11-09,234,3766,1111.1019,1388.8796,0.2250,0.20000128160857139813,0.00000000000000000000,3832,58
AYAKKABI,KADIN,CASUAL,BOT,CHELSEA BOT,000000000101468508,2023-10-26,24,1172,1296.2870,1574.0648,0.1946,0.17647164208233358627,0.00000000000000000000,1198,16
AYAKKABI,KADIN,CASUAL,BOT,CHELSEA BOT,000000000101468508,2023-11-09,44,1135,1111.1019,1574.0648,0.3212,0.29411933994076990986,0.17647164208233358627,1148,22
AYAKKABI,KADIN,CASUAL,BOT,MILITARY BOT,000000000101468653,2023-11-09,13,668,1203.6944,1481.4722,0.2023,0.18750118969495343889,0.00000000000000000000,681,3
AYAKKABI,KADIN,CASUAL,BOT,MILITARY BOT,000000000101468653,2023-11-23,21,661,925.9167,1481.4722,0.3712,0.37500231188948398762,0.18750118969495343889,648,21
AYAKKABI,KADIN,CASUAL,BOT,WORKER BOT,000000000101468688,2023-11-09,82,2044,1388.8796,1666.6574,0.1856,0.16666760667189309573,0.00000000000000000000,2082,21
AYAKKABI,COCUK,NULL,BOT,ATHLETIC BOT,000000000101469141,2023-11-23,10,1254,583.3241,722.2130,0.2367,0.19231016334516271516,0.00000000000000000000,910,22
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000101469316,2023-11-23,19,771,277.7685,351.8426,0.2204,0.21053192535525828880,0.00000000000000000000,809,19
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000101469526,2023-10-26,46,962,166.6574,222.2130,0.2608,0.25001057543888071355,0.00000000000000000000,991,17
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000101469612,2023-11-09,29,556,212.9537,259.2500,0.2467,0.17857782063645130184,0.00000000000000000000,565,10
AYAKKABI,ERKEK,COMFORT,TERLIK,EV ICI TERLIK,000000000101469830,2023-11-23,98,3045,111.1019,152.7685,0.2993,0.27274339932643182332,0.00000000000000000000,3314,275
AYAKKABI,ERKEK,COMFORT,TERLIK,EV ICI TERLIK,000000000101469834,2023-11-23,84,1653,212.9537,287.0278,0.2889,0.25807291140440054936,0.00000000000000000000,1899,184
AYAKKABI,ERKEK,COMFORT,TERLIK,EV ICI TERLIK,000000000101469964,2023-11-23,8,60,185.1759,259.2500,0.2987,0.28572459016393442623,0.00000000000000000000,64,2
AYAKKABI,ERKEK,COMFORT,TERLIK,EV ICI TERLIK,000000000101470042,2023-11-23,55,1172,157.3981,222.2130,0.3232,0.29167915468491942416,0.00000000000000000000,1168,52
AYAKKABI,ERKEK,COMFORT,TERLIK,EV ICI TERLIK,000000000101470104,2023-11-23,83,988,185.1759,259.2500,0.3019,0.28572459016393442623,0.00000000000000000000,1111,110
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101470194,2023-11-09,167,2315,740.7315,833.3241,0.1399,0.11111235112485046335,0.00000000000000000000,2341,53
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101470196,2023-11-23,13,1375,370.3611,509.2500,0.2860,0.27273225331369661267,0.00000000000000000000,345,26
AYAKKABI,KADIN,COMFORT,BOT,GELENEKSEL COMFORT DOLGU BOT,000000000101470334,2023-11-23,70,1793,833.3241,1018.5093,0.2244,0.18181984199849721549,0.00000000000000000000,1454,78
AYAKKABI,ERKEK,DRESS,AYAKKABI,FORMAL BAGCIKLI,000000000101470366,2023-10-26,6,329,1851.8426,2685.1759,0.3694,0.31034588832709246348,0.00000000000000000000,330,1
AYAKKABI,ERKEK,DRESS,AYAKKABI,FORMAL BAGCIKLI,000000000101470366,2023-11-23,9,260,1342.5833,2685.1759,0.5091,0.50000173173012613439,0.31034588832709246348,322,8
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101438400,2023-10-26,137,1614,518.5093,611.1019,0.1925,0.15151744741752562053,0.00000000000000000000,1683,111
AYAKKABI,KADIN,DRESS,AYAKKABI,LOAFER,000000000101438454,2023-11-23,16,540,583.3241,740.7315,0.3885,0.21250264097044610632,0.00000000000000000000,542,18
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101438480,2023-10-26,53,1222,416.6574,555.5463,0.2732,0.25000418506972326159,0.00000000000000000000,1303,17
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101438480,2023-11-23,50,1600,324.0648,555.5463,0.4357,0.41667364178287210265,0.25000418506972326159,1526,51
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101438876,2023-09-28,41,470,555.5463,629.6204,0.1379,0.11764882459335815676,0.00000000000000000000,513,14
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101438876,2023-10-26,24,326,462.9537,629.6204,0.3049,0.26470981562859144971,0.11764882459335815676,348,24
AYAKKABI,COCUK,NULL,TERLIK,PANDUF,000000000101438887,2023-10-05,116,2541,212.9537,259.2500,0.2155,0.17857782063645130184,0.00000000000000000000,1857,60
AYAKKABI,COCUK,NULL,TERLIK,PANDUF,000000000101438887,2023-10-26,97,2259,185.1759,259.2500,0.3252,0.28572459016393442623,0.17857782063645130184,2373,110
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101438908,2023-11-23,61,2378,351.8426,444.4352,0.2749,0.20833768342381521536,0.00000000000000000000,2449,108
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101439113,2023-10-26,44,753,416.6574,509.2500,0.2089,0.18182150220913107512,0.00000000000000000000,1044,40
AYAKKABI,COCUK,NULL,TERLIK,PANDUF,000000000101439145,2023-09-21,180,3180,175.9167,203.6944,0.1829,0.13636948291165589236,0.00000000000000000000,3231,181
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101439355,2023-11-23,64,3708,509.2500,648.1389,0.2601,0.21428878902346395194,0.00000000000000000000,3028,133
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101439376,2023-11-09,6,733,509.2500,601.8426,0.1692,0.15384853116080516734,0.00000000000000000000,403,3
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101439394,2023-10-26,287,3152,351.8426,444.4352,0.2293,0.20833768342381521536,0.00000000000000000000,3277,152
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,FUTBOL,000000000101439420,2023-10-26,207,2358,648.1389,833.3241,0.2892,0.22222470224970092669,0.00000000000000000000,2039,162
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101439524,2023-10-26,61,1056,462.9537,555.5463,0.2398,0.16666945671314884106,0.00000000000000000000,1115,45
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101439434,2023-09-28,118,2367,370.3611,444.4352,0.2078,0.16667019173998819176,0.00000000000000000000,2383,70
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101439434,2023-10-26,139,2560,305.5463,444.4352,0.3643,0.31250652513572282304,0.16667019173998819176,2569,109
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101439434,2023-11-09,234,2841,259.2500,444.4352,0.4544,0.41667536684763043072,0.31250652513572282304,2810,164
AYAKKABI,AKTIFSPOR,LEISURE,BOT,SNEAKER HI,000000000101440160,2023-11-09,55,589,509.2500,601.8426,0.2131,0.15384853116080516734,0.00000000000000000000,628,29
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101440394,2023-11-23,6,311,462.9537,555.5463,0.3726,0.16666945671314884106,0.00000000000000000000,253,8
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,FUTBOL,000000000101440667,2023-11-09,101,2501,370.3611,462.9537,0.2685,0.20000401768038574916,0.00000000000000000000,2794,50
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,FUTBOL,000000000101440669,2023-11-09,96,2675,370.3611,462.9537,0.2454,0.20000401768038574916,0.00000000000000000000,2836,56
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,FUTBOL,000000000101440675,2023-11-09,73,2080,370.3611,462.9537,0.2658,0.20000401768038574916,0.00000000000000000000,1790,33
AYAKKABI,KADIN,DRESS,AYAKKABI,MASKULEN,000000000101440980,2023-11-23,25,904,583.3241,722.2130,0.2792,0.19231016334516271516,0.00000000000000000000,948,35
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101440987,2023-09-28,63,1385,277.7685,342.5833,0.2191,0.18919427771289493680,0.00000000000000000000,1392,35
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101440987,2023-10-26,89,1266,240.7315,342.5833,0.3398,0.29730521014888933582,0.18919427771289493680,1378,91
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101440987,2023-11-23,26,954,185.1759,342.5833,0.4962,0.45947190070269041136,0.29730521014888933582,1023,46
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000101441042,2023-10-26,112,2223,462.9537,601.8426,0.2614,0.23077279674120775100,0.00000000000000000000,2268,55
AYAKKABI,COCUK,NULL,AYAKKABI,FASHION SNEAKER,000000000101441106,2023-10-26,154,1646,416.6574,509.2500,0.2120,0.18182150220913107512,0.00000000000000000000,1972,151
AYAKKABI,COCUK,NULL,AYAKKABI,FASHION SNEAKER,000000000101441106,2023-11-09,152,1405,324.0648,509.2500,0.4387,0.36364300441826215023,0.18182150220913107512,1496,118
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101441129,2023-10-26,221,1565,194.4352,305.5463,0.4179,0.36364734248131952507,0.00000000000000000000,1761,123
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101441161,2023-09-21,49,738,259.2500,305.5463,0.1856,0.15151975330743654890,0.00000000000000000000,836,57
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101441161,2023-10-26,30,475,212.9537,305.5463,0.3302,0.30303950661487309780,0.15151975330743654890,567,32
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101441169,2023-09-28,124,1605,287.0278,351.8426,0.2221,0.18421532810410109521,0.00000000000000000000,1673,66
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101441169,2023-11-09,120,1270,240.7315,351.8426,0.3537,0.31579774592388755654,0.18421532810410109521,1369,89
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101441169,2023-11-23,54,1048,185.1759,351.8426,0.5074,0.47369676099483121146,0.31579774592388755654,1162,96
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101441202,2023-09-28,1,58,416.6574,509.2500,0.3855,0.18182150220913107512,0.00000000000000000000,59,2
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101441202,2023-10-26,5,58,324.0648,509.2500,0.3752,0.36364300441826215023,0.18182150220913107512,64,1
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101441202,2023-11-23,3,63,212.9537,509.2500,0.5894,0.58182876779577810506,0.36364300441826215023,67,2
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101441209,2023-10-26,123,1781,462.9537,555.5463,0.1969,0.16666945671314884106,0.00000000000000000000,1813,88
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101441209,2023-11-09,186,1989,370.3611,555.5463,0.3566,0.33333891342629768212,0.16666945671314884106,2209,108
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101441209,2023-11-23,66,1679,277.7685,555.5463,0.5147,0.50000837013944652318,0.33333891342629768212,1843,130
AYAKKABI,ERKEK,CASUAL,AYAKKABI,MARINE,000000000101441213,2023-10-26,133,1737,601.8426,787.0278,0.2984,0.23529689802571141706,0.00000000000000000000,1796,73
AYAKKABI,ERKEK,CASUAL,AYAKKABI,MARINE,000000000101441213,2023-11-23,54,1194,462.9537,787.0278,0.4533,0.41176957154499497985,0.23529689802571141706,1321,87
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101441226,2023-10-26,9,80,555.5463,768.5093,0.2824,0.27711180593390346741,0.00000000000000000000,81,4
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101441230,2023-10-26,293,1471,555.5463,870.3611,0.3781,0.36170596319159944074,0.00000000000000000000,1495,61
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101441242,2023-11-23,75,1525,555.5463,833.3241,0.3633,0.33333705337455139003,0.00000000000000000000,1645,113
AYAKKABI,ERKEK,CASUAL,AYAKKABI,ATHLETIC,000000000101441249,2023-10-26,104,1829,416.6574,611.1019,0.3470,0.31818670503233585103,0.00000000000000000000,1796,36
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101441272,2023-11-09,44,483,462.9537,601.8426,0.2668,0.23077279674120775100,0.00000000000000000000,515,15
AYAKKABI,KADIN,COMFORT,AYAKKABI,SPORT COMFORT,000000000101441259,2023-11-09,17,241,398.1389,509.2500,0.2592,0.21818576337751595484,0.00000000000000000000,247,5
AYAKKABI,KADIN,CASUAL,AYAKKABI,ATHLETIC,000000000101441282,2023-10-26,110,2379,462.9537,648.1389,0.3192,0.28571838536461860259,0.00000000000000000000,2418,50
AYAKKABI,KADIN,CASUAL,AYAKKABI,ATHLETIC,000000000101441282,2023-11-09,231,2188,370.3611,648.1389,0.4673,0.42857757804692790388,0.28571838536461860259,2317,133
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101441289,2023-11-23,43,981,601.8426,898.1389,0.3738,0.32990030829307137237,0.00000000000000000000,729,42
AYAKKABI,ERKEK,DRESS,AYAKKABI,INFORMAL BAGCIKLI,000000000101441400,2023-11-23,95,1846,509.2500,740.7315,0.3521,0.31250392348644549341,0.00000000000000000000,1939,89
AYAKKABI,ERKEK,DRESS,AYAKKABI,FORMAL BAGCIKLI,000000000101441435,2023-11-23,43,559,601.8426,898.1389,0.3751,0.32990030829307137237,0.00000000000000000000,596,36
AYAKKABI,ERKEK,DRESS,AYAKKABI,INFORMAL BAGCIKLI,000000000101441439,2023-11-23,134,2773,648.1389,925.9167,0.3143,0.30000301323002382396,0.00000000000000000000,2110,133
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101450287,2023-11-23,7,2262,462.9537,583.3241,0.2778,0.20635252340851338047,0.00000000000000000000,1283,21
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101450290,2023-09-28,240,3063,370.3611,444.4352,0.1956,0.16667019173998819176,0.00000000000000000000,3211,154
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101450292,2023-09-28,64,887,370.3611,444.4352,0.1997,0.16667019173998819176,0.00000000000000000000,926,39
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101450299,2023-09-28,231,2434,351.8426,416.6574,0.2057,0.15555897963170700917,0.00000000000000000000,2538,100
AYAKKABI,AKTIFCOCUK,LEISURE,AYAKKABI,SNEAKER,000000000101450311,2023-09-21,75,1051,268.5093,333.3241,0.2309,0.19444978625907937650,0.00000000000000000000,1149,60
AYAKKABI,AKTIFCOCUK,LEISURE,AYAKKABI,SNEAKER,000000000101450311,2023-10-26,55,589,231.4722,333.3241,0.3710,0.30556416412734632750,0.19444978625907937650,783,41
AYAKKABI,KADIN,CASUAL,AYAKKABI,MASKULEN,000000000101450331,2023-10-26,22,735,629.6204,787.0278,0.2180,0.20000233790979175069,0.00000000000000000000,734,11
AYAKKABI,KADIN,CASUAL,AYAKKABI,MASKULEN,000000000101450331,2023-11-09,20,711,509.2500,787.0278,0.4148,0.35294534703856712559,0.20000233790979175069,750,20
AYAKKABI,KADIN,CASUAL,AYAKKABI,MASKULEN,000000000101450331,2023-11-23,24,724,370.3611,787.0278,0.5359,0.52941802055785068838,0.35294534703856712559,728,21
AYAKKABI,KADIN,CASUAL,AYAKKABI,BASIC SNEAKER,000000000101450359,2023-10-26,103,1980,444.4352,555.5463,0.2698,0.20000331205517883928,0.00000000000000000000,2040,60
AYAKKABI,KADIN,CASUAL,AYAKKABI,FASHION SNEAKER,000000000101450368,2023-11-23,41,1569,416.6574,509.2500,0.2488,0.18182150220913107512,0.00000000000000000000,1635,61
AYAKKABI,KADIN,CASUAL,AYAKKABI,BASIC SNEAKER,000000000101450370,2023-10-26,168,3300,398.1389,509.2500,0.2618,0.21818576337751595484,0.00000000000000000000,3415,111
AYAKKABI,KADIN,CASUAL,AYAKKABI,BASIC SNEAKER,000000000101450370,2023-11-23,53,2699,324.0648,509.2500,0.4324,0.36364300441826215023,0.21818576337751595484,2808,106
AYAKKABI,KADIN,CASUAL,AYAKKABI,ATHLETIC,000000000101450379,2023-10-26,125,2922,509.2500,648.1389,0.2548,0.21428878902346395194,0.00000000000000000000,2983,61
AYAKKABI,KADIN,CASUAL,AYAKKABI,ATHLETIC,000000000101450379,2023-11-09,184,2687,416.6574,648.1389,0.4033,0.35714798170577325324,0.21428878902346395194,2804,125
AYAKKABI,KADIN,DRESS,AYAKKABI,LOAFER,000000000101450407,2023-10-26,115,1505,370.3611,462.9537,0.2366,0.20000401768038574916,0.00000000000000000000,1594,72
AYAKKABI,KADIN,DRESS,AYAKKABI,LOAFER,000000000101450407,2023-11-23,43,1133,305.5463,462.9537,0.3884,0.34000678685579141068,0.20000401768038574916,1214,56
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101450495,2023-10-26,179,2187,333.3241,407.3981,0.2168,0.18182215380975021730,0.00000000000000000000,2294,107
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101450540,2023-11-23,63,2772,259.2500,351.8426,0.3172,0.26316483563957292267,0.00000000000000000000,2373,117
AYAKKABI,COCUK,NULL,AYAKKABI,OUTDOOR,000000000101450545,2023-10-26,143,2787,305.5463,370.3611,0.2273,0.17500434035863917674,0.00000000000000000000,2838,102
AYAKKABI,COCUK,NULL,AYAKKABI,OUTDOOR,000000000101450545,2023-11-09,219,2503,259.2500,370.3611,0.3405,0.30000747918720405572,0.17500434035863917674,2666,164
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101450558,2023-10-12,100,972,379.6204,462.9537,0.2119,0.18000352951061844846,0.00000000000000000000,1060,54
AYAKKABI,KADIN,CASUAL,AYAKKABI,FASHION SNEAKER,000000000101450346,2023-11-09,17,283,324.0648,555.5463,0.5534,0.41667364178287210265,0.25000418506972326159,289,7
AYAKKABI,KADIN,CASUAL,AYAKKABI,FASHION SNEAKER,000000000101450346,2023-11-23,8,405,259.2500,555.5463,0.5695,0.53334222548147652140,0.41667364178287210265,428,15
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101450354,2023-10-26,98,3169,305.5463,407.3981,0.3026,0.25000558421848310044,0.00000000000000000000,3195,39
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101450354,2023-11-09,141,3004,259.2500,407.3981,0.4149,0.36364455307965353791,0.25000558421848310044,3093,90
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101450354,2023-11-23,42,2755,185.1759,407.3981,0.5691,0.54546695234955685852,0.36364455307965353791,2864,102
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101450374,2023-10-26,166,3652,324.0648,407.3981,0.2432,0.20455004576604554612,0.00000000000000000000,3832,91
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101450374,2023-11-23,81,3889,259.2500,407.3981,0.4076,0.36364455307965353791,0.20455004576604554612,3440,146
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101450476,2023-10-26,168,1539,370.3611,462.9537,0.2557,0.20000401768038574916,0.00000000000000000000,1754,88
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101450487,2023-10-05,193,2779,305.5463,351.8426,0.1776,0.13158241781978646134,0.00000000000000000000,2575,132
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101450487,2023-11-09,223,2099,240.7315,351.8426,0.3505,0.31579774592388755654,0.13158241781978646134,2226,125
AYAKKABI,AKTIFCOCUK,LEISURE,AYAKKABI,SNEAKER,000000000101450504,2023-09-21,68,702,259.2500,305.5463,0.1867,0.15151975330743654890,0.00000000000000000000,724,52
AYAKKABI,AKTIFCOCUK,LEISURE,AYAKKABI,SNEAKER,000000000101450504,2023-11-23,3,297,185.1759,305.5463,0.8731,0.39395142405586321943,0.24243167074842667053,323,23
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101450557,2023-11-09,138,816,379.6204,462.9537,0.2289,0.18000352951061844846,0.00000000000000000000,902,83
AYAKKABI,COCUK,NULL,AYAKKABI,FASHION SNEAKER,000000000101450572,2023-09-28,85,1818,416.6574,509.2500,0.2269,0.18182150220913107512,0.00000000000000000000,1813,81
AYAKKABI,COCUK,NULL,AYAKKABI,FASHION SNEAKER,000000000101450572,2023-10-26,109,1556,351.8426,509.2500,0.3462,0.30909651448208149240,0.18182150220913107512,1597,82
AYAKKABI,COCUK,NULL,AYAKKABI,FASHION SNEAKER,000000000101450572,2023-11-23,45,1181,259.2500,509.2500,0.5402,0.49091801669121256751,0.30909651448208149240,1304,66
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101450577,2023-09-21,141,2572,259.2500,305.5463,0.1807,0.15151975330743654890,0.00000000000000000000,2480,111
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101450577,2023-10-26,152,1687,212.9537,305.5463,0.3389,0.30303950661487309780,0.15151975330743654890,2279,186
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101450591,2023-09-21,22,671,370.3611,462.9537,0.2360,0.20000401768038574916,0.00000000000000000000,661,20
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101450591,2023-10-05,42,604,324.0648,462.9537,0.3230,0.30000602652057862374,0.20000401768038574916,629,25
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101450591,2023-11-23,10,372,212.9537,462.9537,0.5935,0.54001080453617715984,0.34000678685579141068,393,18
AYAKKABI,ERKEK,CASUAL,BOT,MILITARY BOT,000000000101450701,2023-11-16,579,1991,601.8426,861.1019,0.3166,0.30107853669815384219,0.00000000000000000000,2243,82
